sensor_id,capture_time,sensor_id,air_temperature,light,soil_moisture
105933,2016-03-30 16:02:41 UTC,37,734,65535,410
105933,2016-03-30 15:47:41 UTC,37,733,65535,412
105933,2016-03-30 15:32:41 UTC,37,732,65535,418
105933,2016-03-30 15:17:41 UTC,37,735,65535,412
105933,2016-03-30 15:02:41 UTC,37,736,65535,413
105933,2016-03-30 14:47:41 UTC,37,736,56796,411
105933,2016-03-30 14:32:41 UTC,37,737,50673,411
105933,2016-03-30 14:17:41 UTC,37,737,50877,408
105933,2016-03-30 14:02:41 UTC,37,738,32627,405
105933,2016-03-30 13:47:41 UTC,37,741,15495,411
105933,2016-03-30 13:32:41 UTC,37,744,21393,413
105933,2016-03-30 13:17:41 UTC,37,750,31950,412
105933,2016-03-30 13:02:41 UTC,37,756,27811,411
105933,2016-03-30 12:47:41 UTC,37,756,25758,414
105933,2016-03-30 12:32:41 UTC,37,758,13893,412
105933,2016-03-30 12:17:41 UTC,37,761,13953,412
105933,2016-03-30 12:02:41 UTC,37,760,11397,414
105933,2016-03-30 11:47:41 UTC,37,761,13481,414
105933,2016-03-30 11:32:41 UTC,37,762,12113,414
105933,2016-03-30 11:17:41 UTC,37,766,12413,418
105933,2016-03-30 11:02:41 UTC,37,770,10223,415
105933,2016-03-30 10:47:41 UTC,37,769,7283,418
105933,2016-03-30 10:32:41 UTC,37,768,6713,415
105933,2016-03-30 10:17:41 UTC,37,768,8848,411
105933,2016-03-30 10:02:41 UTC,37,769,8393,412
105933,2016-03-30 09:47:41 UTC,37,770,7690,416
105933,2016-03-30 09:32:41 UTC,37,768,5438,404
105933,2016-03-30 09:17:41 UTC,37,766,7625,418
105933,2016-03-30 09:02:41 UTC,37,765,6699,414
105933,2016-03-30 08:47:41 UTC,37,763,6619,416
105933,2016-03-30 08:32:41 UTC,37,764,7172,412
105933,2016-03-30 08:17:41 UTC,37,760,6913,404
105933,2016-03-30 08:02:41 UTC,37,760,10374,416
105933,2016-03-30 07:47:41 UTC,37,760,10211,414
105933,2016-03-30 07:32:41 UTC,37,762,11076,414
105933,2016-03-30 07:17:41 UTC,37,762,11896,415
105933,2016-03-30 07:02:41 UTC,37,762,12080,411
105933,2016-03-30 06:47:41 UTC,37,761,11065,417
105933,2016-03-30 06:32:41 UTC,37,761,31769,411
105933,2016-03-30 06:17:41 UTC,37,761,41234,412
105933,2016-03-30 06:02:41 UTC,37,762,27161,414
105933,2016-03-30 05:47:41 UTC,37,762,65535,415
105933,2016-03-30 05:32:41 UTC,37,765,12770,414
105933,2016-03-30 05:17:41 UTC,37,761,17865,406
105933,2016-03-30 05:02:41 UTC,37,762,24414,415
105933,2016-03-30 04:47:41 UTC,37,756,65535,415
105933,2016-03-30 04:32:41 UTC,37,751,65535,420
105933,2016-03-30 04:17:41 UTC,37,751,65535,415
105933,2016-03-30 04:02:41 UTC,37,752,65535,420
105933,2016-03-30 03:47:41 UTC,37,752,65535,413
105933,2016-03-30 03:32:41 UTC,37,752,65535,417
105933,2016-03-30 03:17:41 UTC,37,753,65535,413
105933,2016-03-30 03:02:41 UTC,37,753,65535,417
105933,2016-03-30 02:47:41 UTC,37,753,65535,413
105933,2016-03-30 02:32:41 UTC,37,753,65535,413
105933,2016-03-30 02:17:41 UTC,37,753,65535,418
105933,2016-03-30 02:02:41 UTC,37,753,65535,414
105933,2016-03-30 01:47:41 UTC,37,752,65535,409
105933,2016-03-30 01:32:41 UTC,37,752,65535,410
105933,2016-03-30 01:17:41 UTC,37,752,65535,408
105933,2016-03-30 01:02:41 UTC,37,752,65535,406
105933,2016-03-30 00:47:41 UTC,37,752,65535,417
105933,2016-03-30 00:32:41 UTC,37,751,65535,416
105933,2016-03-30 00:17:41 UTC,37,752,65535,420
105933,2016-03-30 00:02:41 UTC,37,751,65535,409
105933,2016-03-29 23:47:41 UTC,37,751,65535,416
105933,2016-03-29 23:32:41 UTC,37,751,65535,417
105933,2016-03-29 23:17:41 UTC,37,752,65535,414
105933,2016-03-29 23:02:41 UTC,37,751,65535,419
105933,2016-03-29 22:47:41 UTC,37,751,65535,418
105933,2016-03-29 22:32:41 UTC,37,752,65535,417
105933,2016-03-29 22:17:41 UTC,37,752,65535,421
105933,2016-03-29 22:02:41 UTC,37,752,65535,417
105933,2016-03-29 21:47:41 UTC,37,752,65535,418
105933,2016-03-29 21:32:41 UTC,37,752,65535,421
105933,2016-03-29 21:17:41 UTC,37,752,65535,418
105933,2016-03-29 21:02:41 UTC,37,752,65535,421
105933,2016-03-29 20:47:41 UTC,37,754,65535,408
105933,2016-03-29 20:32:41 UTC,37,755,65535,416
105933,2016-03-29 20:17:41 UTC,37,756,65535,417
105933,2016-03-29 20:02:41 UTC,37,758,65535,409
105933,2016-03-29 19:47:41 UTC,37,762,65535,418
105933,2016-03-29 19:32:41 UTC,37,767,65535,421
105933,2016-03-29 19:17:41 UTC,37,765,65535,423
105933,2016-03-29 19:02:41 UTC,37,762,65535,410
105933,2016-03-29 18:47:41 UTC,37,762,65535,411
105933,2016-03-29 18:32:41 UTC,37,764,65535,423
105933,2016-03-29 18:17:41 UTC,37,764,65535,421
105933,2016-03-29 18:02:41 UTC,37,763,65535,423
105933,2016-03-29 17:47:41 UTC,37,759,65535,419
105933,2016-03-29 17:32:41 UTC,37,758,65535,423
105933,2016-03-29 17:17:41 UTC,37,759,65535,412
105933,2016-03-29 17:02:41 UTC,37,761,65535,411
105933,2016-03-29 16:47:41 UTC,37,753,65535,371
105933,2016-03-29 16:32:41 UTC,37,754,65535,362
105933,2016-03-29 16:17:41 UTC,37,758,65535,367
105933,2016-03-29 16:02:41 UTC,37,757,65535,357
105933,2016-03-29 15:47:41 UTC,37,759,34855,357
105933,2016-03-29 15:32:41 UTC,37,760,40500,373
105933,2016-03-29 15:17:41 UTC,37,762,13795,357
105933,2016-03-29 15:02:41 UTC,37,761,12515,368
105933,2016-03-29 14:47:41 UTC,37,759,10135,371
105933,2016-03-29 14:32:41 UTC,37,758,24441,358
105933,2016-03-29 14:17:41 UTC,37,757,8845,357
105933,2016-03-29 14:02:41 UTC,37,756,8527,371
105933,2016-03-29 13:47:41 UTC,37,754,13648,367
105933,2016-03-29 13:32:41 UTC,37,754,15536,359
105933,2016-03-29 13:17:41 UTC,37,754,5861,364
105933,2016-03-29 13:02:41 UTC,37,747,32843,368
105933,2016-03-29 12:47:41 UTC,37,752,18493,361
105933,2016-03-29 12:32:41 UTC,37,756,12688,373
105933,2016-03-29 12:17:41 UTC,37,755,8637,363
105933,2016-03-29 12:02:41 UTC,37,760,4391,360
105933,2016-03-29 11:47:41 UTC,37,754,7052,370
105933,2016-03-29 11:32:41 UTC,37,757,5025,367
105933,2016-03-29 11:17:41 UTC,37,753,5037,370
105933,2016-03-29 11:02:41 UTC,37,755,5859,368
105933,2016-03-29 10:47:41 UTC,37,751,4993,373
105933,2016-03-29 10:32:41 UTC,37,750,4465,370
105933,2016-03-29 10:17:41 UTC,37,753,4392,373
105933,2016-03-29 10:02:41 UTC,37,759,6702,369
105933,2016-03-29 09:47:41 UTC,37,760,4337,365
105933,2016-03-29 09:32:41 UTC,37,766,4707,368
105933,2016-03-29 09:17:41 UTC,37,752,5566,367
105933,2016-03-29 09:02:41 UTC,37,761,3902,368
105933,2016-03-29 08:47:41 UTC,37,768,4508,366
105933,2016-03-29 08:32:41 UTC,37,769,4961,358
105933,2016-03-29 08:17:41 UTC,37,770,5329,367
105933,2016-03-29 08:02:41 UTC,37,770,4237,362
105933,2016-03-29 07:47:41 UTC,37,773,2825,371
105933,2016-03-29 07:32:41 UTC,37,780,4989,369
105933,2016-03-29 07:17:41 UTC,37,836,4199,368
105933,2016-03-29 07:02:41 UTC,37,794,3342,368
105933,2016-03-29 06:47:41 UTC,37,790,1601,369
105933,2016-03-29 06:32:41 UTC,37,792,3612,370
105933,2016-03-29 06:17:41 UTC,37,787,2819,361
105933,2016-03-29 06:02:41 UTC,37,771,3575,366
105933,2016-03-29 05:47:41 UTC,37,758,6663,362
105933,2016-03-29 05:32:41 UTC,37,761,7928,370
105933,2016-03-29 05:17:41 UTC,37,762,8887,368
105933,2016-03-29 05:02:41 UTC,37,762,11331,368
105933,2016-03-29 04:47:41 UTC,37,750,11998,370
105933,2016-03-29 04:32:41 UTC,37,753,32381,369
105933,2016-03-29 04:17:41 UTC,37,750,53833,369
105933,2016-03-29 04:02:41 UTC,37,749,65535,359
105933,2016-03-29 03:47:41 UTC,37,746,65535,369
105933,2016-03-29 03:32:41 UTC,37,745,65535,368
105933,2016-03-29 03:17:41 UTC,37,741,65535,370
105933,2016-03-29 03:02:41 UTC,37,741,65535,361
105933,2016-03-29 02:47:41 UTC,37,742,65535,362
105933,2016-03-29 02:32:41 UTC,37,739,65535,364
105933,2016-03-29 02:17:41 UTC,37,742,65535,370
105933,2016-03-29 02:02:41 UTC,37,742,65535,366
105933,2016-03-29 01:47:41 UTC,37,743,65535,368
105933,2016-03-29 01:32:41 UTC,37,742,65535,371
105933,2016-03-29 01:17:41 UTC,37,742,65535,370
105933,2016-03-29 01:02:41 UTC,37,743,65535,359
105933,2016-03-29 00:47:41 UTC,37,742,65535,370
105933,2016-03-29 00:32:41 UTC,37,741,65535,370
105933,2016-03-29 00:17:41 UTC,37,743,65535,359
105933,2016-03-29 00:02:41 UTC,37,743,65535,375
105933,2016-03-28 23:47:41 UTC,37,744,65535,375
105933,2016-03-28 23:32:41 UTC,37,741,65535,367
105933,2016-03-28 23:17:41 UTC,37,742,65535,362
105933,2016-03-28 23:02:41 UTC,37,744,65535,371
105933,2016-03-28 22:47:41 UTC,37,737,65535,363
105933,2016-03-28 22:32:41 UTC,37,737,65535,364
105933,2016-03-28 22:17:41 UTC,37,736,65535,366
105933,2016-03-28 22:02:41 UTC,37,737,65535,372
105933,2016-03-28 21:47:41 UTC,37,740,65535,370
105933,2016-03-28 21:32:41 UTC,37,741,65535,373
105933,2016-03-28 21:17:41 UTC,37,741,65535,370
105933,2016-03-28 21:02:41 UTC,37,739,65535,375
105933,2016-03-28 20:47:41 UTC,37,739,65535,370
105933,2016-03-28 20:32:41 UTC,37,738,65535,365
105933,2016-03-28 20:17:41 UTC,37,739,65535,370
105933,2016-03-28 20:02:41 UTC,37,739,65535,369
105933,2016-03-28 19:47:41 UTC,37,738,65535,362
105933,2016-03-28 19:32:41 UTC,37,741,65535,369
105933,2016-03-28 19:17:41 UTC,37,744,65535,368
105933,2016-03-28 19:02:41 UTC,37,744,65535,368
105933,2016-03-28 18:47:41 UTC,37,744,65535,361
105933,2016-03-28 18:32:41 UTC,37,745,65535,368
105933,2016-03-28 18:17:41 UTC,37,745,65535,373
105933,2016-03-28 18:02:41 UTC,37,745,65535,368
105933,2016-03-28 17:47:41 UTC,37,747,65535,372
105933,2016-03-28 17:32:41 UTC,37,747,65535,371
105933,2016-03-28 17:17:41 UTC,37,747,65535,372
105933,2016-03-28 17:02:41 UTC,37,746,65535,374
105933,2016-03-28 16:47:41 UTC,37,748,65535,371
105933,2016-03-28 16:32:41 UTC,37,748,65535,370
105933,2016-03-28 16:17:41 UTC,37,746,65535,375
105933,2016-03-28 16:02:41 UTC,37,748,62508,372
105933,2016-03-28 15:47:41 UTC,37,751,42579,367
105933,2016-03-28 15:32:41 UTC,37,753,26530,369
105933,2016-03-28 15:17:41 UTC,37,755,18752,374
105933,2016-03-28 15:02:41 UTC,37,757,8482,370
105933,2016-03-28 14:47:41 UTC,37,760,65535,373
105933,2016-03-28 14:32:41 UTC,37,765,16326,361
105933,2016-03-28 14:17:41 UTC,37,765,16361,368
105933,2016-03-28 14:02:41 UTC,37,766,8263,370
105933,2016-03-28 13:47:41 UTC,37,763,8914,361
105933,2016-03-28 13:32:41 UTC,37,762,10812,374
105933,2016-03-28 13:17:41 UTC,37,759,17004,371
105933,2016-03-28 13:02:41 UTC,37,759,13171,370
105933,2016-03-28 12:47:41 UTC,37,760,15606,372
105933,2016-03-28 12:32:41 UTC,37,761,15752,373
105933,2016-03-28 12:17:41 UTC,37,764,10102,362
105933,2016-03-28 12:02:41 UTC,37,764,4264,362
105933,2016-03-28 11:47:41 UTC,37,769,16058,362
105933,2016-03-28 11:32:41 UTC,37,771,6457,377
105933,2016-03-28 11:17:41 UTC,37,770,4200,362
105933,2016-03-28 11:02:41 UTC,37,765,7031,377
105933,2016-03-28 10:47:41 UTC,37,765,14124,377
105933,2016-03-28 10:32:41 UTC,37,768,12978,370
105933,2016-03-28 10:17:41 UTC,37,768,7172,364
105933,2016-03-28 10:02:41 UTC,37,767,9929,370
105933,2016-03-28 09:47:41 UTC,37,768,6382,377
105933,2016-03-28 09:32:41 UTC,37,768,9314,373
105933,2016-03-28 09:17:41 UTC,37,769,10860,378
105933,2016-03-28 09:02:41 UTC,37,771,9980,373
105933,2016-03-28 08:47:41 UTC,37,774,14769,375
105933,2016-03-28 08:32:41 UTC,37,777,4778,374
105933,2016-03-28 08:17:41 UTC,37,778,2959,377
105933,2016-03-28 08:02:41 UTC,37,774,4244,370
105933,2016-03-28 07:47:41 UTC,37,773,3756,377
105933,2016-03-28 07:32:41 UTC,37,778,6412,376
105933,2016-03-28 07:17:41 UTC,37,843,210,375
105933,2016-03-28 07:02:41 UTC,37,767,9400,375
105933,2016-03-28 06:47:41 UTC,37,755,5196,375
105933,2016-03-28 06:32:41 UTC,37,748,21670,365
105933,2016-03-28 06:17:41 UTC,37,748,65535,376
105933,2016-03-28 06:02:41 UTC,37,748,47739,373
105933,2016-03-28 05:47:41 UTC,37,748,34267,370
105933,2016-03-28 05:32:41 UTC,37,749,64385,369
105933,2016-03-28 05:17:41 UTC,37,749,27155,374
105933,2016-03-28 05:02:41 UTC,37,748,65535,370
105933,2016-03-28 04:47:41 UTC,37,747,46176,364
105933,2016-03-28 04:32:41 UTC,37,747,65535,368
105933,2016-03-28 04:17:41 UTC,37,748,65535,374
105933,2016-03-28 04:02:41 UTC,37,749,65535,379
105933,2016-03-28 03:47:41 UTC,37,749,65535,374
105933,2016-03-28 03:32:41 UTC,37,749,65535,366
105933,2016-03-28 03:17:41 UTC,37,750,65535,376
105933,2016-03-28 03:02:41 UTC,37,750,65535,364
105933,2016-03-28 02:47:41 UTC,37,750,65535,380
105933,2016-03-28 02:32:41 UTC,37,751,65535,373
105933,2016-03-28 02:17:41 UTC,37,749,65535,371
105933,2016-03-28 02:02:41 UTC,37,750,65535,374
105933,2016-03-28 01:47:41 UTC,37,751,65535,375
105933,2016-03-28 01:32:41 UTC,37,752,65535,364
105933,2016-03-28 01:17:41 UTC,37,753,65535,365
105933,2016-03-28 01:02:41 UTC,37,751,65535,371
105933,2016-03-28 00:47:41 UTC,37,751,65535,378
105933,2016-03-28 00:32:41 UTC,37,752,65535,366
105933,2016-03-28 00:17:41 UTC,37,751,65535,373
105933,2016-03-28 00:02:41 UTC,37,754,65535,371
105933,2016-03-27 23:47:41 UTC,37,757,65535,375
105933,2016-03-27 23:32:41 UTC,37,757,65535,377
105933,2016-03-27 23:17:41 UTC,37,759,65535,377
105933,2016-03-27 23:02:41 UTC,37,757,65535,379
105933,2016-03-27 22:47:41 UTC,37,758,65535,374
105933,2016-03-27 22:32:41 UTC,37,757,65535,374
105933,2016-03-27 22:17:41 UTC,37,756,65535,376
105933,2016-03-27 22:02:41 UTC,37,750,65535,373
105933,2016-03-27 21:47:41 UTC,37,750,65535,372
105933,2016-03-27 21:32:41 UTC,37,752,65535,381
105933,2016-03-27 21:17:41 UTC,37,751,65535,372
105933,2016-03-27 21:02:41 UTC,37,751,65535,378
105933,2016-03-27 20:47:41 UTC,37,751,65535,365
105933,2016-03-27 20:32:41 UTC,37,752,65535,376
105933,2016-03-27 20:17:41 UTC,37,752,65535,365
105933,2016-03-27 20:02:41 UTC,37,752,65535,373
105933,2016-03-27 19:47:41 UTC,37,753,65535,370
105933,2016-03-27 19:32:41 UTC,37,753,65535,372
105933,2016-03-27 19:17:41 UTC,37,754,65535,377
105933,2016-03-27 19:02:41 UTC,37,755,65535,378
105933,2016-03-27 18:47:41 UTC,37,755,65535,378
105933,2016-03-27 18:32:41 UTC,37,757,65535,367
105933,2016-03-27 18:17:41 UTC,37,757,65535,375
105933,2016-03-27 18:02:41 UTC,37,758,65535,377
105933,2016-03-27 17:47:41 UTC,37,758,65535,375
105933,2016-03-27 17:32:41 UTC,37,761,65535,376
105933,2016-03-27 17:17:41 UTC,37,765,65535,382
105933,2016-03-27 17:02:41 UTC,37,766,65535,381
105933,2016-03-27 16:47:41 UTC,37,768,65535,377
105933,2016-03-27 16:32:41 UTC,37,767,65535,379
105933,2016-03-27 16:17:41 UTC,37,765,62065,374
105933,2016-03-27 16:02:41 UTC,37,765,38519,374
105933,2016-03-27 15:47:41 UTC,37,763,26064,379
105933,2016-03-27 15:32:41 UTC,37,762,24144,377
105933,2016-03-27 15:17:41 UTC,37,761,21699,378
105933,2016-03-27 15:02:41 UTC,37,760,21668,376
105933,2016-03-27 14:47:41 UTC,37,760,15479,375
105933,2016-03-27 14:32:41 UTC,37,750,10756,378
105933,2016-03-27 14:17:41 UTC,37,731,12556,379
105933,2016-03-27 14:02:41 UTC,37,717,15226,377
105933,2016-03-27 13:47:41 UTC,37,679,11830,378
105933,2016-03-27 13:32:41 UTC,37,667,12969,382
105933,2016-03-27 13:17:41 UTC,37,670,18780,371
105933,2016-03-27 13:02:41 UTC,37,679,11058,376
105933,2016-03-27 12:47:41 UTC,37,674,9969,373
105933,2016-03-27 12:32:41 UTC,37,681,9264,367
105933,2016-03-27 12:17:41 UTC,37,697,27990,376
105933,2016-03-27 12:02:41 UTC,37,728,8586,370
105933,2016-03-27 11:47:41 UTC,37,774,9103,376
105933,2016-03-27 11:32:41 UTC,37,770,9695,376
105933,2016-03-27 11:17:41 UTC,37,766,5470,380
105933,2016-03-27 11:02:41 UTC,37,765,10234,378
105933,2016-03-27 10:47:41 UTC,37,771,5222,377
105933,2016-03-27 10:32:41 UTC,37,772,7080,368
105933,2016-03-27 10:17:41 UTC,37,774,7422,377
105933,2016-03-27 10:02:41 UTC,37,773,6064,380
105933,2016-03-27 09:47:41 UTC,37,775,8142,377
105933,2016-03-27 09:32:41 UTC,37,774,7879,381
105933,2016-03-27 09:17:41 UTC,37,775,3951,376
105933,2016-03-27 09:02:41 UTC,37,772,6332,374
105933,2016-03-27 08:47:41 UTC,37,772,3703,374
105933,2016-03-27 08:32:41 UTC,37,771,6602,380
105933,2016-03-27 08:17:41 UTC,37,771,3674,383
105933,2016-03-27 08:02:41 UTC,37,778,10953,384
105933,2016-03-27 07:47:41 UTC,37,782,3636,379
105933,2016-03-27 07:32:41 UTC,37,784,2509,381
105933,2016-03-27 07:17:41 UTC,37,787,6419,379
105933,2016-03-27 07:02:41 UTC,37,776,1429,381
105933,2016-03-27 06:47:41 UTC,37,767,10196,379
105933,2016-03-27 06:32:41 UTC,37,771,9306,378
105933,2016-03-27 06:17:41 UTC,37,763,15627,381
105933,2016-03-27 06:02:41 UTC,37,761,9065,376
105933,2016-03-27 05:47:41 UTC,37,764,4806,384
105933,2016-03-27 05:32:41 UTC,37,762,6093,376
105933,2016-03-27 05:17:41 UTC,37,757,13448,381
105933,2016-03-27 05:02:41 UTC,37,753,26680,383
105933,2016-03-27 04:47:41 UTC,37,752,33714,377
105933,2016-03-27 04:32:41 UTC,37,751,43732,380
105933,2016-03-27 04:17:41 UTC,37,750,65535,372
105933,2016-03-27 04:02:41 UTC,37,751,65535,378
105933,2016-03-27 03:47:41 UTC,37,752,65535,382
105933,2016-03-27 03:32:41 UTC,37,752,65535,377
105933,2016-03-27 03:17:41 UTC,37,751,65535,377
105933,2016-03-27 03:02:41 UTC,37,752,65535,381
105933,2016-03-27 02:47:41 UTC,37,752,65535,382
105933,2016-03-27 02:32:41 UTC,37,753,65535,381
105933,2016-03-27 02:17:41 UTC,37,752,65535,383
105933,2016-03-27 02:02:41 UTC,37,752,65535,384
105933,2016-03-27 01:47:41 UTC,37,752,65535,385
105933,2016-03-27 01:32:41 UTC,37,753,65535,379
105933,2016-03-27 01:17:41 UTC,37,754,65535,379
105933,2016-03-27 01:02:41 UTC,37,753,65535,382
105933,2016-03-27 00:47:41 UTC,37,754,65535,377
105933,2016-03-27 00:32:41 UTC,37,754,65535,372
105933,2016-03-27 00:17:41 UTC,37,756,65535,378
105933,2016-03-27 00:02:41 UTC,37,756,65535,386
105933,2016-03-26 23:47:41 UTC,37,757,65535,379
105933,2016-03-26 23:32:41 UTC,37,759,65535,380
105933,2016-03-26 23:17:41 UTC,37,760,65535,378
105933,2016-03-26 23:02:41 UTC,37,760,65535,386
105933,2016-03-26 22:47:41 UTC,37,760,65535,373
105933,2016-03-26 22:32:41 UTC,37,756,65535,386
105933,2016-03-26 22:17:41 UTC,37,757,65535,383
105933,2016-03-26 22:02:41 UTC,37,759,65535,386
105933,2016-03-26 21:47:41 UTC,37,760,65535,381
105933,2016-03-26 21:32:41 UTC,37,759,65535,373
105933,2016-03-26 21:17:41 UTC,37,757,65535,381
105933,2016-03-26 21:02:41 UTC,37,764,65535,384
105933,2016-03-26 20:47:41 UTC,37,763,65535,377
105933,2016-03-26 20:32:41 UTC,37,762,65535,377
105933,2016-03-26 20:17:41 UTC,37,762,65535,384
105933,2016-03-26 20:02:41 UTC,37,760,65535,381
105933,2016-03-26 19:47:41 UTC,37,760,65535,384
105933,2016-03-26 19:32:41 UTC,37,760,65535,383
105933,2016-03-26 19:17:41 UTC,37,760,65535,373
105933,2016-03-26 19:02:41 UTC,37,760,65535,383
105933,2016-03-26 18:47:41 UTC,37,761,65535,383
105933,2016-03-26 18:32:41 UTC,37,761,65535,373
105933,2016-03-26 18:17:41 UTC,37,762,65535,380
105933,2016-03-26 18:02:41 UTC,37,765,65535,388
105933,2016-03-26 17:47:41 UTC,37,766,65535,380
105933,2016-03-26 17:32:41 UTC,37,767,65535,377
105933,2016-03-26 17:17:41 UTC,37,765,65535,379
105933,2016-03-26 17:02:41 UTC,37,762,65535,388
105933,2016-03-26 16:47:41 UTC,37,764,65535,388
105933,2016-03-26 16:32:41 UTC,37,766,65535,384
105933,2016-03-26 16:17:41 UTC,37,767,65535,381
105933,2016-03-26 16:02:41 UTC,37,768,59756,383
105933,2016-03-26 15:47:41 UTC,37,767,52902,381
105933,2016-03-26 15:32:41 UTC,37,767,29158,381
105933,2016-03-26 15:17:41 UTC,37,769,29325,386
105933,2016-03-26 15:02:41 UTC,37,769,15326,385
105933,2016-03-26 14:47:41 UTC,37,771,19188,386
105933,2016-03-26 14:32:41 UTC,37,769,16551,383
105933,2016-03-26 14:17:41 UTC,37,770,8491,375
105933,2016-03-26 14:02:41 UTC,37,771,11999,388
105933,2016-03-26 13:47:41 UTC,37,771,12135,384
105933,2016-03-26 13:32:41 UTC,37,772,9927,384
105933,2016-03-26 13:17:41 UTC,37,770,8457,385
105933,2016-03-26 13:02:41 UTC,37,771,10586,378
105933,2016-03-26 12:47:41 UTC,37,770,10827,386
105933,2016-03-26 12:32:41 UTC,37,770,10725,382
105933,2016-03-26 12:17:41 UTC,37,769,15377,383
105933,2016-03-26 12:02:41 UTC,37,769,7598,382
105933,2016-03-26 11:47:41 UTC,37,771,8929,380
105933,2016-03-26 11:32:41 UTC,37,774,12306,389
105933,2016-03-26 11:17:41 UTC,37,774,7585,390
105933,2016-03-26 11:02:41 UTC,37,771,5615,380
105933,2016-03-26 10:47:41 UTC,37,771,6112,386
105933,2016-03-26 10:32:41 UTC,37,770,4544,388
105933,2016-03-26 10:17:41 UTC,37,770,5564,388
105933,2016-03-26 10:02:41 UTC,37,769,5504,379
105933,2016-03-26 09:47:41 UTC,37,767,4767,386
105933,2016-03-26 09:32:41 UTC,37,765,8105,381
105933,2016-03-26 09:17:41 UTC,37,767,5845,388
105933,2016-03-26 09:02:41 UTC,37,764,5560,379
105933,2016-03-26 08:47:41 UTC,37,761,8735,389
105933,2016-03-26 08:32:41 UTC,37,765,6968,391
105933,2016-03-26 08:17:41 UTC,37,764,7425,391
105933,2016-03-26 08:02:41 UTC,37,767,5829,387
105933,2016-03-26 07:47:41 UTC,37,771,3507,392
105933,2016-03-26 07:32:41 UTC,37,771,2968,387
105933,2016-03-26 07:17:41 UTC,37,767,3968,386
105933,2016-03-26 07:02:41 UTC,37,786,1264,392
105933,2016-03-26 06:47:41 UTC,37,755,7879,392
105933,2016-03-26 06:32:41 UTC,37,753,14124,386
105933,2016-03-26 06:17:41 UTC,37,752,12789,390
105933,2016-03-26 06:02:41 UTC,37,751,22545,392
105933,2016-03-26 05:47:41 UTC,37,749,32906,392
105933,2016-03-26 05:32:41 UTC,37,751,65535,387
105933,2016-03-26 05:17:41 UTC,37,750,65535,391
105933,2016-03-26 05:02:41 UTC,37,750,65535,389
105933,2016-03-26 04:47:41 UTC,37,748,65535,385
105933,2016-03-26 04:32:41 UTC,37,749,65535,392
105933,2016-03-26 04:17:41 UTC,37,748,65535,388
105933,2016-03-26 04:02:41 UTC,37,747,65535,379
105933,2016-03-26 03:47:41 UTC,37,744,65535,388
105933,2016-03-26 03:32:41 UTC,37,743,65535,390
105933,2016-03-26 03:17:41 UTC,37,744,65535,391
105933,2016-03-26 03:02:41 UTC,37,744,65535,393
105933,2016-03-26 02:47:41 UTC,37,744,65535,380
105933,2016-03-26 02:32:41 UTC,37,743,65535,385
105933,2016-03-26 02:17:41 UTC,37,741,65535,385
105933,2016-03-26 02:02:41 UTC,37,741,65535,385
105933,2016-03-26 01:47:41 UTC,37,741,65535,386
105933,2016-03-26 01:32:41 UTC,37,742,65535,388
105933,2016-03-26 01:17:41 UTC,37,741,65535,389
105933,2016-03-26 01:02:41 UTC,37,743,65535,385
105933,2016-03-26 00:47:41 UTC,37,742,65535,389
105933,2016-03-26 00:32:41 UTC,37,742,65535,386
105933,2016-03-26 00:17:41 UTC,37,742,65535,385
105933,2016-03-26 00:02:41 UTC,37,740,65535,389
105933,2016-03-25 23:47:41 UTC,37,741,65535,394
105933,2016-03-25 23:32:41 UTC,37,742,65535,388
105933,2016-03-25 23:17:41 UTC,37,742,65535,394
105933,2016-03-25 23:02:41 UTC,37,743,65535,386
105933,2016-03-25 22:47:41 UTC,37,743,65535,389
105933,2016-03-25 22:32:41 UTC,37,743,65535,385
105933,2016-03-25 22:17:41 UTC,37,743,65535,391
105933,2016-03-25 22:02:41 UTC,37,742,65535,389
105933,2016-03-25 21:47:41 UTC,37,743,65535,387
105933,2016-03-25 21:32:41 UTC,37,743,65535,390
105933,2016-03-25 21:17:41 UTC,37,745,65535,390
105933,2016-03-25 21:02:41 UTC,37,744,65535,389
